Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
516-74-5390,C,Naypyitaw,Member,Male,Home and lifestyle,46.8,6,14.04,294.84,02/11/2019,14:58,Ewallet,280.8,4.761904762,14.04,6.0
383-59-7281,A,Yangon,Member,Female,Fashion accessories,93.31,1,4.6655,97.9755,01/08/2019,11:02,Cash,93.31,4.761904762,4.6655,7.7
716-19-6060,A,Yangon,Member,Male,Home and lifestyle,49.74,8,19.896,417.816,02/07/2019,20:19,Ewallet,397.92,4.761904762,19.896,5.4
577-87-9072,B,Mandalay,Member,Female,Health and beauty,47.94,2,4.794,100.674,03/28/2019,11:29,Credit card,95.88,4.761904762,4.794,6.1
904-72-3333,B,Mandalay,Member,Female,Sports and travel,65.12,6,19.536,410.256,01/21/2019,12:46,Ewallet,390.72,4.761904762,19.536,4.2
299-27-3853,C,Naypyitaw,Member,Male,Fashion accessories,96.51,1,4.8255,101.3355,03/08/2019,17:54,Ewallet,96.51,4.761904762,4.8255,6.0
547-57-6838,C,Naypyitaw,Normal,Female,Food and beverages,58.44,3,8.766,184.086,02/03/2019,18:16,Credit card,175.32,4.761904762,8.766,7.8
190-17-3108,A,Yangon,Member,Male,Sports and travel,83.11,10,41.555,872.655,03/22/2019,19:17,Cash,831.1,4.761904762,41.555,7.5
114-55-3235,C,Naypyitaw,Normal,Female,Fashion accessories,94.48,7,33.068,694.428,03/12/2019,18:18,Ewallet,661.36,4.761904762,33.068,5.7
857-22-4792,A,Yangon,Member,Female,Food and beverages,92.33,6,27.699,581.679,03/30/2019,18:33,Cash,553.98,4.761904762,27.699,6.4
254-27-2218,B,Mandalay,Normal,Female,Home and lifestyle,87.9,7,30.765,646.065,01/05/2019,16:02,Credit card,615.3,4.761904762,30.765,8.2
478-71-7022,B,Mandalay,Member,Female,Electronic accessories,56.13,8,22.452,471.492,03/09/2019,19:51,Ewallet,449.04,4.761904762,22.452,7.9
906-98-5137,B,Mandalay,Normal,Male,Health and beauty,45.74,3,6.861,144.081,01/06/2019,12:41,Ewallet,137.22,4.761904762,6.861,6.4
371-10-9702,C,Naypyitaw,Member,Female,Health and beauty,25.37,10,12.685,266.385,01/04/2019,14:04,Credit card,253.7,4.761904762,12.685,6.2
906-97-8831,C,Naypyitaw,Member,Female,Fashion accessories,16.44,9,7.398,155.358,03/24/2019,19:16,Cash,147.96,4.761904762,7.398,4.1
791-30-4155,A,Yangon,Normal,Female,Health and beauty,68.21,2,6.821,143.241,01/13/2019,10:05,Credit card,136.42,4.761904762,6.821,5.4
929-75-1411,B,Mandalay,Member,Female,Home and lifestyle,32.38,8,12.952,271.992,01/29/2019,15:21,Cash,259.04,4.761904762,12.952,9.4
852-16-9672,C,Naypyitaw,Normal,Female,Fashion accessories,60.3,7,21.105,443.205,01/31/2019,18:56,Cash,422.1,4.761904762,21.105,8.2
972-67-5605,A,Yangon,Normal,Female,Home and lifestyle,62.14,9,27.963,587.223,01/24/2019,18:22,Credit card,559.26,4.761904762,27.963,4.8
290-54-3874,B,Mandalay,Member,Female,Sports and travel,97.52,2,9.752,204.792,01/05/2019,12:16,Cash,195.04,4.761904762,9.752,5.3
311-67-7397,C,Naypyitaw,Normal,Female,Sports and travel,29.86,1,1.493,31.353,02/26/2019,11:16,Cash,29.86,4.761904762,1.493,4.9
184-68-8851,A,Yangon,Member,Female,Food and beverages,49.86,1,2.493,52.353,02/13/2019,12:52,Ewallet,49.86,4.761904762,2.493,5.5
392-75-7977,B,Mandalay,Normal,Female,Electronic accessories,84.06,9,37.827,794.367,02/04/2019,12:08,Cash,756.54,4.761904762,37.827,7.1
661-68-8386,A,Yangon,Member,Male,Home and lifestyle,86.8,7,30.38,637.98,02/16/2019,14:17,Cash,607.6,4.761904762,30.38,6.6
610-80-7099,A,Yangon,Normal,Male,Fashion accessories,18.9,5,4.725,99.225,01/26/2019,14:08,Ewallet,94.5,4.761904762,4.725,4.6
534-37-9608,B,Mandalay,Normal,Female,Health and beauty,29.48,7,10.318,216.678,03/24/2019,18:17,Ewallet,206.36,4.761904762,10.318,5.8
521-18-1231,C,Naypyitaw,Normal,Female,Health and beauty,37.96,5,9.49,199.29,01/03/2019,20:14,Credit card,189.8,4.761904762,9.49,7.8
614-69-6616,C,Naypyitaw,Member,Female,Electronic accessories,68.37,7,23.9295,502.5195,02/06/2019,16:03,Ewallet,478.59,4.761904762,23.9295,8.8
135-22-5125,C,Naypyitaw,Member,Female,Electronic accessories,47.2,6,14.16,297.36,03/20/2019,16:44,Cash,283.2,4.761904762,14.16,8.0
977-54-2468,B,Mandalay,Normal,Male,Sports and travel,45.67,2,4.567,95.907,01/10/2019,19:16,Credit card,91.34,4.761904762,4.567,10.0
410-42-2200,A,Yangon,Member,Female,Home and lifestyle,39.21,3,5.8815,123.5115,03/15/2019,20:01,Cash,117.63,4.761904762,5.8815,5.3
685-47-6788,C,Naypyitaw,Normal,Male,Electronic accessories,75.16,7,26.306,552.426,02/15/2019,10:45,Cash,526.12,4.761904762,26.306,6.6
452-25-4702,C,Naypyitaw,Member,Female,Sports and travel,60.53,7,21.1855,444.8955,01/11/2019,19:09,Credit card,423.71,4.761904762,21.1855,6.3
642-83-4941,C,Naypyitaw,Member,Male,Sports and travel,87.29,7,30.5515,641.5815,03/01/2019,12:01,Cash,611.03,4.761904762,30.5515,9.9
613-36-4845,A,Yangon,Member,Female,Home and lifestyle,89.52,6,26.856,563.976,03/09/2019,12:56,Credit card,537.12,4.761904762,26.856,7.0
762-45-5241,B,Mandalay,Normal,Female,Food and beverages,21.27,7,7.4445,156.3345,03/17/2019,13:00,Cash,148.89,4.761904762,7.4445,8.9
229-66-4906,C,Naypyitaw,Member,Female,Sports and travel,48.34,5,12.085,253.785,01/12/2019,16:43,Ewallet,241.7,4.761904762,12.085,9.3
371-30-3674,B,Mandalay,Member,Male,Electronic accessories,58.18,8,23.272,488.712,03/06/2019,13:14,Credit card,465.44,4.761904762,23.272,6.5
854-51-8911,C,Naypyitaw,Member,Male,Food and beverages,72.96,6,21.888,459.648,03/13/2019,17:39,Credit card,437.76,4.761904762,21.888,8.6
415-78-7371,A,Yangon,Member,Female,Electronic accessories,98.88,1,4.944,103.824,01/21/2019,10:05,Ewallet,98.88,4.761904762,4.944,5.9
478-51-4453,C,Naypyitaw,Normal,Male,Electronic accessories,85.77,9,38.5965,810.5265,02/07/2019,13:23,Ewallet,771.93,4.761904762,38.5965,9.6
610-27-2441,A,Yangon,Normal,Female,Electronic accessories,55.39,4,11.078,232.638,03/18/2019,20:23,Cash,221.56,4.761904762,11.078,8.2
376-38-6847,B,Mandalay,Member,Male,Sports and travel,34.5,2,3.45,72.45,01/14/2019,13:24,Cash,69.0,4.761904762,3.45,5.2
930-76-8630,B,Mandalay,Normal,Female,Health and beauty,28.33,7,9.9155,208.2255,02/26/2019,19:13,Ewallet,198.31,4.761904762,9.9155,4.1
380-74-3588,B,Mandalay,Member,Female,Home and lifestyle,84.67,9,38.1015,800.1315,01/20/2019,13:04,Ewallet,762.03,4.761904762,38.1015,9.3
846-79-6264,C,Naypyitaw,Normal,Female,Sports and travel,60.82,8,24.328,510.888,01/02/2019,20:48,Credit card,486.56,4.761904762,24.328,8.8
396-49-2906,A,Yangon,Normal,Male,Sports and travel,41.91,3,6.2865,132.0165,02/11/2019,15:00,Ewallet,125.73,4.761904762,6.2865,5.8
993-92-5312,C,Naypyitaw,Member,Male,Home and lifestyle,44.07,7,15.4245,323.9145,01/27/2019,19:43,Credit card,308.49,4.761904762,15.4245,8.3
843-71-3452,A,Yangon,Member,Female,Fashion accessories,42.22,1,2.111,44.331,01/07/2019,18:28,Ewallet,42.22,4.761904762,2.111,6.6
411-23-8195,A,Yangon,Normal,Female,Sports and travel,21.35,10,10.675,224.175,01/26/2019,17:20,Ewallet,213.5,4.761904762,10.675,5.4
876-52-6134,A,Yangon,Normal,Female,Health and beauty,26.46,8,10.584,222.264,01/19/2019,20:11,Ewallet,211.68,4.761904762,10.584,6.0
942-59-6875,A,Yangon,Member,Male,Food and beverages,73.45,5,18.3625,385.6125,01/09/2019,15:45,Ewallet,367.25,4.761904762,18.3625,5.8
685-53-4905,B,Mandalay,Member,Female,Food and beverages,50.07,8,20.028,420.588,02/09/2019,15:43,Cash,400.56,4.761904762,20.028,8.7
463-10-4635,A,Yangon,Member,Male,Sports and travel,65.68,8,26.272,551.712,03/24/2019,14:43,Cash,525.44,4.761904762,26.272,6.1
745-77-7838,C,Naypyitaw,Member,Male,Health and beauty,24.65,3,3.6975,77.6475,03/04/2019,19:37,Credit card,73.95,4.761904762,3.6975,9.6
732-88-6042,B,Mandalay,Member,Female,Home and lifestyle,80.9,3,12.135,254.835,02/05/2019,11:46,Ewallet,242.7,4.761904762,12.135,9.2
817-68-5714,C,Naypyitaw,Normal,Male,Electronic accessories,88.63,10,44.315,930.615,03/10/2019,20:27,Credit card,886.3,4.761904762,44.315,7.3
276-53-2772,C,Naypyitaw,Normal,Male,Fashion accessories,12.75,8,5.1,107.1,02/12/2019,13:40,Credit card,102.0,4.761904762,5.1,6.3
494-64-6244,A,Yangon,Member,Male,Electronic accessories,54.23,7,18.9805,398.5905,03/07/2019,18:31,Credit card,379.61,4.761904762,18.9805,5.7
602-52-7873,B,Mandalay,Member,Male,Electronic accessories,13.4,3,2.01,42.21,03/18/2019,13:55,Credit card,40.2,4.761904762,2.01,4.8
628-78-8789,B,Mandalay,Normal,Female,Fashion accessories,68.47,9,30.8115,647.0415,03/10/2019,15:39,Ewallet,616.23,4.761904762,30.8115,9.9
429-70-1662,C,Naypyitaw,Normal,Male,Sports and travel,36.08,6,10.824,227.304,03/04/2019,14:16,Credit card,216.48,4.761904762,10.824,5.9
878-15-4655,C,Naypyitaw,Member,Female,Electronic accessories,10.05,4,2.01,42.21,02/13/2019,12:59,Ewallet,40.2,4.761904762,2.01,8.8
634-78-9133,A,Yangon,Member,Male,Health and beauty,46.99,7,16.4465,345.3765,01/26/2019,20:40,Cash,328.93,4.761904762,16.4465,7.5
221-60-1808,A,Yangon,Normal,Female,Home and lifestyle,82.51,3,12.3765,259.9065,03/29/2019,13:59,Cash,247.53,4.761904762,12.3765,4.3
703-98-7922,C,Naypyitaw,Normal,Female,Home and lifestyle,28.24,10,14.12,296.52,02/09/2019,16:57,Cash,282.4,4.761904762,14.12,8.2
658-44-8596,C,Naypyitaw,Member,Female,Fashion accessories,85.09,3,12.7635,268.0335,01/15/2019,13:09,Ewallet,255.27,4.761904762,12.7635,9.4
202-97-8825,B,Mandalay,Normal,Male,Sports and travel,40.07,10,20.035,420.735,01/18/2019,10:26,Credit card,400.7,4.761904762,20.035,8.9
813-84-6589,A,Yangon,Member,Female,Fashion accessories,73.04,4,14.608,306.768,01/29/2019,18:35,Cash,292.16,4.761904762,14.608,9.5
205-51-8163,A,Yangon,Normal,Male,Fashion accessories,79.27,10,39.635,832.335,02/11/2019,10:23,Ewallet,792.7,4.761904762,39.635,9.9
369-48-9572,C,Naypyitaw,Normal,Male,Health and beauty,51.85,6,15.555,326.655,01/10/2019,13:54,Credit card,311.1,4.761904762,15.555,7.3
787-50-7209,C,Naypyitaw,Normal,Female,Fashion accessories,55.03,10,27.515,577.815,01/22/2019,16:31,Ewallet,550.3,4.761904762,27.515,6.7
105-43-4484,B,Mandalay,Normal,Male,Home and lifestyle,32.36,6,9.708,203.868,03/25/2019,12:48,Cash,194.16,4.761904762,9.708,9.4
321-37-9361,C,Naypyitaw,Normal,Male,Fashion accessories,12.91,7,4.5185,94.8885,01/17/2019,15:12,Ewallet,90.37,4.761904762,4.5185,7.4
630-68-8864,B,Mandalay,Member,Female,Electronic accessories,28.24,8,11.296,237.216,02/16/2019,10:25,Ewallet,225.92,4.761904762,11.296,9.6
460-21-7041,A,Yangon,Normal,Female,Sports and travel,47.07,3,7.0605,148.2705,03/18/2019,14:23,Credit card,141.21,4.761904762,7.0605,8.9
584-54-2616,C,Naypyitaw,Member,Female,Home and lifestyle,23.53,2,2.353,49.413,01/22/2019,18:38,Credit card,47.06,4.761904762,2.353,7.7
513-16-8939,B,Mandalay,Member,Female,Home and lifestyle,57.6,8,23.04,483.84,03/04/2019,18:59,Credit card,460.8,4.761904762,23.04,7.7
479-12-3299,B,Mandalay,Member,Male,Sports and travel,54.47,8,21.788,457.548,01/18/2019,11:01,Ewallet,435.76,4.761904762,21.788,7.2
481-26-3457,A,Yangon,Normal,Male,Health and beauty,79.62,9,35.829,752.409,02/27/2019,16:13,Credit card,716.58,4.761904762,35.829,6.4
380-76-8797,A,Yangon,Member,Male,Health and beauty,89.17,8,35.668,749.028,01/18/2019,11:30,Cash,713.36,4.761904762,35.668,5.7
802-95-3089,C,Naypyitaw,Normal,Female,Electronic accessories,43.27,9,19.4715,408.9015,01/05/2019,17:42,Ewallet,389.43,4.761904762,19.4715,6.8
272-40-1744,B,Mandalay,Normal,Male,Health and beauty,20.63,5,5.1575,108.3075,01/01/2019,19:49,Ewallet,103.15,4.761904762,5.1575,8.4
784-29-8261,B,Mandalay,Normal,Male,Health and beauty,23.53,6,7.059,148.239,01/18/2019,11:59,Cash,141.18,4.761904762,7.059,5.3
166-54-1168,A,Yangon,Normal,Female,Food and beverages,58.15,4,11.63,244.23,03/05/2019,16:23,Cash,232.6,4.761904762,11.63,9.4
132-96-2488,B,Mandalay,Normal,Male,Home and lifestyle,60.97,10,30.485,640.185,01/11/2019,20:22,Credit card,609.7,4.761904762,30.485,5.9
304-47-3262,B,Mandalay,Member,Male,Electronic accessories,72.56,3,10.884,228.564,03/04/2019,19:19,Credit card,217.68,4.761904762,10.884,7.4
610-68-5186,B,Mandalay,Member,Female,Home and lifestyle,79.17,5,19.7925,415.6425,03/26/2019,16:38,Credit card,395.85,4.761904762,19.7925,5.2
621-37-7174,C,Naypyitaw,Member,Male,Home and lifestyle,80.51,9,36.2295,760.8195,01/26/2019,10:25,Credit card,724.59,4.761904762,36.2295,8.7
961-90-7176,B,Mandalay,Normal,Female,Fashion accessories,77.68,10,38.84,815.64,03/21/2019,19:15,Ewallet,776.8,4.761904762,38.84,8.0
919-23-6348,C,Naypyitaw,Normal,Female,Electronic accessories,33.82,10,16.91,355.11,01/17/2019,17:03,Credit card,338.2,4.761904762,16.91,8.5
181-42-2822,A,Yangon,Member,Female,Electronic accessories,71.33,5,17.8325,374.4825,02/26/2019,19:25,Cash,356.65,4.761904762,17.8325,8.8
980-93-6477,B,Mandalay,Member,Female,Fashion accessories,56.52,3,8.478,178.038,02/13/2019,13:28,Credit card,169.56,4.761904762,8.478,4.8
536-64-6273,A,Yangon,Normal,Male,Fashion accessories,62.23,4,12.446,261.366,02/22/2019,16:58,Credit card,248.92,4.761904762,12.446,4.5
356-81-9908,C,Naypyitaw,Normal,Female,Food and beverages,34.81,5,8.7025,182.7525,02/09/2019,13:26,Credit card,174.05,4.761904762,8.7025,7.0
645-64-9232,A,Yangon,Member,Male,Home and lifestyle,93.08,2,9.308,195.468,02/12/2019,20:44,Ewallet,186.16,4.761904762,9.308,4.6
291-79-3495,A,Yangon,Normal,Female,Sports and travel,13.85,7,4.8475,101.7975,02/28/2019,10:43,Cash,96.95,4.761904762,4.8475,6.8
480-59-9311,A,Yangon,Member,Female,Fashion accessories,30.04,6,9.012,189.252,02/25/2019,11:42,Ewallet,180.24,4.761904762,9.012,6.7
616-11-6219,C,Naypyitaw,Member,Male,Home and lifestyle,35.2,10,17.6,369.6,01/05/2019,16:05,Ewallet,352.0,4.761904762,17.6,6.1
670-35-5030,C,Naypyitaw,Member,Male,Electronic accessories,84.42,1,4.221,88.641,01/15/2019,12:23,Cash,84.42,4.761904762,4.221,8.7
793-35-4901,C,Naypyitaw,Normal,Female,Home and lifestyle,26.24,7,9.184,192.864,02/02/2019,11:52,Credit card,183.68,4.761904762,9.184,9.8
606-84-7664,A,Yangon,Member,Male,Home and lifestyle,25.49,1,1.2745,26.7645,02/26/2019,12:12,Cash,25.49,4.761904762,1.2745,4.8
166-82-3905,A,Yangon,Member,Female,Home and lifestyle,42.97,7,15.0395,315.8295,01/19/2019,13:19,Credit card,300.79,4.761904762,15.0395,7.7
245-17-7992,B,Mandalay,Normal,Female,Fashion accessories,29.61,9,13.3245,279.8145,03/10/2019,16:52,Ewallet,266.49,4.761904762,13.3245,4.1
846-79-4758,B,Mandalay,Member,Female,Fashion accessories,22.09,3,3.3135,69.5835,01/08/2019,14:27,Ewallet,66.27,4.761904762,3.3135,5.6
871-42-3271,C,Naypyitaw,Normal,Male,Electronic accessories,90.45,4,18.09,379.89,03/14/2019,13:56,Cash,361.8,4.761904762,18.09,9.9
111-13-8648,C,Naypyitaw,Member,Male,Food and beverages,85.78,6,25.734,540.414,01/06/2019,20:56,Cash,514.68,4.761904762,25.734,8.8
881-35-9994,A,Yangon,Member,Female,Home and lifestyle,54.64,4,10.928,229.488,02/05/2019,19:30,Cash,218.56,4.761904762,10.928,8.9
853-95-1222,C,Naypyitaw,Normal,Female,Electronic accessories,38.44,5,9.61,201.81,02/11/2019,20:37,Ewallet,192.2,4.761904762,9.61,8.8
763-25-4778,A,Yangon,Normal,Male,Fashion accessories,41.67,5,10.4175,218.7675,01/23/2019,13:31,Ewallet,208.35,4.761904762,10.4175,6.2
790-82-3484,B,Mandalay,Member,Female,Sports and travel,81.51,10,40.755,855.855,02/08/2019,11:04,Cash,815.1,4.761904762,40.755,7.0
986-69-6439,A,Yangon,Member,Male,Home and lifestyle,93.27,8,37.308,783.468,03/27/2019,18:13,Cash,746.16,4.761904762,37.308,6.1
444-49-4891,A,Yangon,Member,Female,Food and beverages,89.14,4,17.828,374.388,01/11/2019,18:35,Credit card,356.56,4.761904762,17.828,6.4
796-66-9108,B,Mandalay,Member,Male,Food and beverages,44.3,4,8.86,186.06,01/19/2019,16:08,Credit card,177.2,4.761904762,8.86,7.9
641-93-4624,C,Naypyitaw,Normal,Female,Home and lifestyle,44.75,10,22.375,469.875,02/10/2019,11:12,Credit card,447.5,4.761904762,22.375,7.2
734-72-3740,B,Mandalay,Member,Male,Electronic accessories,20.56,9,9.252,194.292,01/28/2019,16:43,Credit card,185.04,4.761904762,9.252,9.8
422-61-9892,C,Naypyitaw,Normal,Female,Food and beverages,35.48,6,10.644,223.524,03/03/2019,18:03,Cash,212.88,4.761904762,10.644,6.1
102-25-6293,A,Yangon,Member,Female,Health and beauty,68.79,9,30.9555,650.0655,03/20/2019,11:31,Ewallet,619.11,4.761904762,30.9555,8.1
865-21-6199,B,Mandalay,Normal,Female,Fashion accessories,46.76,7,16.366,343.686,02/03/2019,12:35,Credit card,327.32,4.761904762,16.366,7.3
968-39-2811,C,Naypyitaw,Member,Male,Food and beverages,69.24,2,6.924,145.404,02/15/2019,19:15,Cash,138.48,4.761904762,6.924,7.9
976-99-5790,C,Naypyitaw,Member,Female,Home and lifestyle,56.44,2,5.644,118.524,01/14/2019,15:34,Cash,112.88,4.761904762,5.644,8.0
730-33-9229,C,Naypyitaw,Member,Male,Sports and travel,36.21,2,3.621,76.041,01/03/2019,18:27,Ewallet,72.42,4.761904762,3.621,6.5
418-98-9962,A,Yangon,Normal,Male,Sports and travel,81.01,4,16.202,340.242,03/12/2019,11:18,Cash,324.04,4.761904762,16.202,7.6
970-71-1309,C,Naypyitaw,Normal,Male,Fashion accessories,36.85,9,16.5825,348.2325,02/06/2019,14:33,Ewallet,331.65,4.761904762,16.5825,4.2
946-14-2953,B,Mandalay,Member,Male,Health and beauty,88.04,4,17.608,369.768,02/23/2019,19:09,Ewallet,352.16,4.761904762,17.608,9.6
549-51-2044,B,Mandalay,Normal,Female,Health and beauty,92.16,2,9.216,193.536,03/01/2019,12:29,Ewallet,184.32,4.761904762,9.216,9.7
207-71-8081,C,Naypyitaw,Member,Male,Electronic accessories,58.5,7,20.475,429.975,03/27/2019,19:09,Credit card,409.5,4.761904762,20.475,4.5
382-56-7013,B,Mandalay,Normal,Female,Electronic accessories,68.32,10,34.16,717.36,03/27/2019,20:42,Ewallet,683.2,4.761904762,34.16,5.2
837-58-2285,C,Naypyitaw,Normal,Female,Fashion accessories,84.55,2,8.455,177.555,01/26/2019,10:28,Cash,169.1,4.761904762,8.455,9.6
479-24-3211,A,Yangon,Normal,Male,Fashion accessories,53.06,2,5.306,111.426,01/18/2019,18:42,Cash,106.12,4.761904762,5.306,8.5
547-49-5921,B,Mandalay,Normal,Female,Electronic accessories,64.21,5,16.0525,337.1025,03/12/2019,15:47,Credit card,321.05,4.761904762,16.0525,5.9
543-27-2428,C,Naypyitaw,Normal,Female,Fashion accessories,86.78,6,26.034,546.714,03/06/2019,13:08,Credit card,520.68,4.761904762,26.034,5.4
394-18-1992,B,Mandalay,Normal,Female,Fashion accessories,49.98,2,4.998,104.958,01/03/2019,11:29,Ewallet,99.96,4.761904762,4.998,7.1
259-59-2453,C,Naypyitaw,Member,Female,Health and beauty,73.38,3,11.007,231.147,02/24/2019,15:24,Cash,220.14,4.761904762,11.007,8.5
858-88-5271,B,Mandalay,Member,Male,Sports and travel,70.11,4,14.022,294.462,03/03/2019,11:53,Cash,280.44,4.761904762,14.022,9.2
948-39-9298,A,Yangon,Member,Female,Electronic accessories,71.25,1,3.5625,74.8125,02/09/2019,17:06,Ewallet,71.25,4.761904762,3.5625,5.9
419-67-7875,A,Yangon,Normal,Male,Electronic accessories,62.7,4,12.54,263.34,03/26/2019,11:11,Ewallet,250.8,4.761904762,12.54,5.5
456-29-4246,A,Yangon,Normal,Male,Health and beauty,59.85,9,26.9325,565.5825,03/28/2019,20:33,Ewallet,538.65,4.761904762,26.9325,6.9
324-12-9148,A,Yangon,Normal,Female,Electronic accessories,48.5,5,12.125,254.625,03/19/2019,11:12,Cash,242.5,4.761904762,12.125,6.8
553-62-7078,A,Yangon,Member,Female,Electronic accessories,62.27,9,28.0215,588.4515,02/05/2019,14:31,Ewallet,560.43,4.761904762,28.0215,4.5
797-67-5223,B,Mandalay,Member,Female,Food and beverages,73.85,10,36.925,775.425,03/04/2019,12:40,Ewallet,738.5,4.761904762,36.925,10.0
611-50-4518,A,Yangon,Normal,Male,Sports and travel,20.29,7,7.1015,149.1315,01/01/2019,14:59,Ewallet,142.03,4.761904762,7.1015,8.1
780-45-8656,B,Mandalay,Member,Female,Health and beauty,78.8,1,3.94,82.74,01/20/2019,13:21,Ewallet,78.8,4.761904762,3.94,5.5
845-96-5157,C,Naypyitaw,Normal,Female,Electronic accessories,31.9,1,1.595,33.495,02/05/2019,12:04,Credit card,31.9,4.761904762,1.595,4.2
404-58-8693,B,Mandalay,Member,Male,Food and beverages,48.25,5,12.0625,253.3125,01/21/2019,11:49,Ewallet,241.25,4.761904762,12.0625,5.8
615-27-9681,A,Yangon,Member,Male,Electronic accessories,44.65,4,8.93,187.53,01/13/2019,11:41,Credit card,178.6,4.761904762,8.93,4.4
763-97-8674,B,Mandalay,Member,Female,Fashion accessories,74.12,1,3.706,77.826,03/19/2019,10:33,Cash,74.12,4.761904762,3.706,4.4
333-99-3605,C,Naypyitaw,Normal,Female,Electronic accessories,47.95,7,16.7825,352.4325,02/21/2019,16:54,Ewallet,335.65,4.761904762,16.7825,9.8
662-60-1821,C,Naypyitaw,Member,Female,Home and lifestyle,23.95,4,4.79,100.59,03/01/2019,11:25,Ewallet,95.8,4.761904762,4.79,8.0
494-44-6686,A,Yangon,Member,Female,Sports and travel,40.51,9,18.2295,382.8195,03/28/2019,15:46,Credit card,364.59,4.761904762,18.2295,6.3
797-78-6938,C,Naypyitaw,Normal,Male,Home and lifestyle,62.02,7,21.707,455.847,02/25/2019,18:45,Ewallet,434.14,4.761904762,21.707,7.4
534-37-6289,C,Naypyitaw,Normal,Female,Electronic accessories,75.35,6,22.605,474.705,03/23/2019,11:09,Ewallet,452.1,4.761904762,22.605,6.0
982-78-3573,C,Naypyitaw,Member,Male,Sports and travel,37.59,7,13.1565,276.2865,03/26/2019,20:55,Credit card,263.13,4.761904762,13.1565,5.3
249-71-4405,C,Naypyitaw,Member,Male,Health and beauty,33.66,8,13.464,282.744,01/02/2019,20:33,Cash,269.28,4.761904762,13.464,6.4
630-65-2191,A,Yangon,Member,Male,Food and beverages,41.69,10,20.845,437.745,01/16/2019,14:21,Ewallet,416.9,4.761904762,20.845,7.4
679-90-3815,A,Yangon,Normal,Female,Fashion accessories,38.68,2,3.868,81.228,02/27/2019,19:39,Cash,77.36,4.761904762,3.868,9.4
879-23-3963,A,Yangon,Normal,Male,Home and lifestyle,72.2,5,18.05,379.05,03/22/2019,19:02,Credit card,361.0,4.761904762,18.05,9.3
208-55-4324,C,Naypyitaw,Member,Female,Sports and travel,31.23,3,4.6845,98.3745,01/13/2019,13:31,Ewallet,93.69,4.761904762,4.6845,6.4
281-76-9764,B,Mandalay,Member,Male,Health and beauty,35.87,1,1.7935,37.6635,01/31/2019,13:03,Cash,35.87,4.761904762,1.7935,9.7
686-74-6060,B,Mandalay,Normal,Male,Home and lifestyle,96.85,4,19.37,406.77,01/25/2019,11:34,Ewallet,387.4,4.761904762,19.37,6.2
855-79-8166,B,Mandalay,Normal,Male,Food and beverages,46.61,7,16.3135,342.5835,02/19/2019,10:44,Ewallet,326.27,4.761904762,16.3135,7.1
164-15-4317,C,Naypyitaw,Normal,Female,Sports and travel,63.74,1,3.187,66.927,01/13/2019,16:10,Cash,63.74,4.761904762,3.187,4.2
425-76-4213,A,Yangon,Member,Female,Sports and travel,27.71,10,13.855,290.955,01/07/2019,15:11,Ewallet,277.1,4.761904762,13.855,5.7
905-31-4762,A,Yangon,Normal,Female,Sports and travel,13.45,8,5.38,112.98,03/13/2019,13:45,Ewallet,107.6,4.761904762,5.38,8.8
625-59-5590,C,Naypyitaw,Normal,Male,Electronic accessories,59.41,5,14.8525,311.9025,01/05/2019,14:29,Cash,297.05,4.761904762,14.8525,6.8
993-23-4618,C,Naypyitaw,Member,Female,Sports and travel,59.11,9,26.5995,558.5895,03/20/2019,18:06,Cash,531.99,4.761904762,26.5995,7.5
517-72-1505,A,Yangon,Normal,Male,Health and beauty,56.05,6,16.815,353.115,01/26/2019,17:54,Cash,336.3,4.761904762,16.815,4.9
795-54-8785,C,Naypyitaw,Normal,Male,Health and beauty,53.63,4,10.726,225.246,02/04/2019,11:07,Ewallet,214.52,4.761904762,10.726,5.9
405-47-5833,B,Mandalay,Member,Male,Health and beauty,86.83,6,26.049,547.029,03/30/2019,12:06,Ewallet,520.98,4.761904762,26.049,8.8
751-60-8312,C,Naypyitaw,Member,Male,Food and beverages,83.73,2,8.373,175.833,01/01/2019,19:01,Ewallet,167.46,4.761904762,8.373,9.8
558-51-3657,A,Yangon,Normal,Female,Sports and travel,78.72,7,27.552,578.592,03/28/2019,12:05,Ewallet,551.04,4.761904762,27.552,9.7
895-14-8333,C,Naypyitaw,Member,Female,Electronic accessories,59.52,4,11.904,249.984,02/22/2019,12:48,Ewallet,238.08,4.761904762,11.904,8.0
692-65-4176,A,Yangon,Member,Female,Electronic accessories,16.45,2,1.645,34.545,02/24/2019,13:25,Cash,32.9,4.761904762,1.645,8.2
344-79-4191,C,Naypyitaw,Normal,Female,Fashion accessories,73.94,9,33.273,698.733,02/06/2019,12:20,Ewallet,665.46,4.761904762,33.273,8.8
870-19-1960,A,Yangon,Normal,Female,Home and lifestyle,34.41,10,17.205,361.305,03/16/2019,14:56,Credit card,344.1,4.761904762,17.205,7.4
977-25-6868,A,Yangon,Member,Female,Electronic accessories,80.25,2,8.025,168.525,02/08/2019,13:41,Cash,160.5,4.761904762,8.025,9.6
338-45-7368,C,Naypyitaw,Normal,Male,Sports and travel,98.47,1,4.9235,103.3935,02/04/2019,17:06,Cash,98.47,4.761904762,4.9235,8.2
